,Country/Region,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20
72,India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.246353759787678e-07,7.246353759787678e-07,7.246353759787678e-07,1.4492707519575355e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,2.1739061279363034e-06,3.6231768798938387e-06,3.6231768798938387e-06,2.0289790527405498e-05,2.1739061279363033e-05,2.24636966553418e-05,2.4637602783278104e-05,2.8260779663171942e-05,3.1159321167087016e-05,4.0579581054810995e-05,4.49273933106836e-05,5.2898382446450046e-05,5.9420100830258954e-05,7.391280834983431e-05,8.188379748560075e-05,8.623160974147337e-05,0.00010289822338898502,0.00011304311865268777,0.00014057926293988094,0.00017681103173881933,0.00023912967407299337,0.000286955608887592,0.0003615930526134051,0.0003884045615246195,0.0004760854420180504,0.0005268099183365642,0.000642751578493167,0.0007152151160910438,0.0007420266250022582,0.0009065188553494385,0.0010123156202423386,0.001447821481205578,0.0018427477611140065,0.001860139010137497,0.0022333262287665624,0.0025999917290118186,0.0034623078264265526,0.0038485384818232357,0.00428694288429039,0.004873172903457213
73,Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3811522276572023e-05,5.952880569143006e-05,0.0002143037004891482,0.0003333613118720083,0.0005119477289462985,0.0007262514294354466,0.001131047308137171,0.0016549007982217556,0.0029169114788800726,0.0046194353216549725,0.007060116355003605,0.01164383439324372,0.017870547468567304,0.02781185801903612,0.03478863404607172,0.041824938878798755,0.056516648123443695,0.06932724710823944,0.07817322763398594,0.08525715551126613,0.0957461310740961,0.1071518502445741,0.11995054346823156,0.13529706957548224,0.15154843352924263,0.16594249874543043,0.17847926522404559,0.19250425184494652,0.20669591912178345,0.2191493452724306,0.2338767718004904,0.24537773706007468,0.2576168595102327,0.2744158884763543,0.2953938396020142,0.3216579486730732,0.3501008120324384,0.3849370691230633,0.42155919038443107,0.4560978034465988,0.49402955843317803,0.5310564755732475,0.5666308898544461,0.6008599531270185,0.6331840946174649,0.6636628431314772,0.6932248480378413,0.7202985488663037,0.7451696838841831,0.7689454888773404,0.7883995025772996
74,Maldives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007400007400007401,0.007400007400007401,0.0111000111000111,0.014800014800014801,0.014800014800014801,0.016650016650016652,0.018500018500018502,0.02405002405002405,0.02405002405002405,0.02405002405002405,0.02405002405002405,0.02405002405002405,0.02405002405002405,0.02405002405002405,0.02405002405002405,0.02405002405002405,0.02405002405002405,0.02405002405002405,0.02405002405002405,0.029600029600029602,0.029600029600029602,0.03145003145003145,0.03145003145003145,0.033300033300033303,0.035150035150035154,0.035150035150035154,0.035150035150035154,0.035150035150035154,0.035150035150035154,0.035150035150035154,0.035150035150035154,0.035150035150035154,0.035150035150035154
75,Nepal,0.0,0.0,0.0,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,3.4320847065962264e-05,6.864169413192453e-05,6.864169413192453e-05,0.00010296254119788679,0.00010296254119788679,0.00013728338826384906,0.0001716042353298113,0.0001716042353298113,0.0001716042353298113,0.0001716042353298113,0.0001716042353298113,0.00020592508239577359,0.00020592508239577359,0.00030888762359366036,0.00030888762359366036,0.00030888762359366036,0.00030888762359366036,0.00030888762359366036,0.00030888762359366036
76,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.054184905379014e-06,9.054184905379014e-06,9.054184905379014e-06,1.810836981075803e-05,1.810836981075803e-05,1.810836981075803e-05,2.2635462263447538e-05,2.2635462263447538e-05,2.2635462263447538e-05,2.7162554716137043e-05,2.7162554716137043e-05,2.7162554716137043e-05,2.7162554716137043e-05,7.243347924303212e-05,8.601475660110064e-05,9.054184905379015e-05,0.0001267585886753062,0.00014033986603337472,0.00023993589999254388,0.000615684573565773,0.0010683938188347237,0.0013536006433541626,0.0020552999735210364,0.002268073318797443,0.0033047774904633406,0.003513023743287058,0.003961205896103319,0.0044003338640142015,0.004812299277208947,0.005437038035680099,0.006215697937542694,0.006768003216770814,0.007229766646945144,0.007773017741267884,0.008773505173312265,0.009588381814796376,0.010960090827961297,0.012159770327924016,0.012757346531679032,0.014292030873140776,0.017049030176828683,0.018266818046602164,0.01929899512581537,0.0203221180201232
77,Sri Lanka,0.0,0.0,0.0,0.0,0.0,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,4.670005720757008e-05,9.340011441514016e-05,9.340011441514016e-05,0.00028020034324542046,0.0004670005720757008,0.0008406010297362615,0.0013076016018119623,0.0020548025171330834,0.002381702917586074,0.002802003432454205,0.003409104176152616,0.003595904404982896,0.0038294046910207465,0.004529905549134298,0.004763405835172148,0.004763405835172148,0.004950206064002429,0.004950206064002429,0.005277106464455419,0.005463906693285699,0.00569740697932355,0.006678108180682521,0.006818208352305232,0.007051708638343082,0.007425309096003642,0.007752209496456633,0.008219210068532334,0.008312610182947475,0.008639510583400465,0.008826310812230745,0.008873010869438315
78,Taiwan*,4.198720397971514e-05,4.198720397971514e-05,0.00012596161193914544,0.00012596161193914544,0.00016794881591886056,0.0002099360198985757,0.0003358976318377211,0.0003358976318377211,0.0003778848358174363,0.0004198720397971514,0.0004198720397971514,0.0004198720397971514,0.0004198720397971514,0.0004618592437768666,0.0004618592437768666,0.0006717952636754423,0.0006717952636754423,0.0007137824676551575,0.0007557696716348726,0.0007557696716348726,0.0007557696716348726,0.0007557696716348726,0.0007557696716348726,0.0007557696716348726,0.0007557696716348726,0.0008397440795943028,0.0009237184875537332,0.0009237184875537332,0.0009657056915334483,0.0010076928955131635,0.0010916673034725938,0.0010916673034725938,0.001175641711432024,0.0012596161193914543,0.0013016033233711694,0.0013435905273508845,0.0013435905273508845,0.001427564935310315,0.0016375009552088906,0.0016794881591886057,0.0017214753631683208,0.0017634625671480361,0.0017634625671480361,0.0018474369751074664,0.0018894241790871815,0.0018894241790871815,0.0018894241790871815,0.0018894241790871815,0.0019733985870466117,0.002015385791026327,0.002057372995006042,0.0020993601989857573,0.0022253218109249025,0.0024772450348031936,0.0028131426666409146,0.0032330147064380662,0.004198720397971515,0.004534618029809236,0.0056682725372615445,0.006424042208896417,0.007095837472571859,0.008187504776044453,0.009027248855638756,0.00986699293523306,0.010580775402888216,0.011210583462583943,0.011882378726259385,0.012512186785955113,0.012848084417792834,0.013519879681468276,0.013813790109326282,0.014233662149123433,0.01461154698494087,0.014905457412798875,0.015241355044636598,0.015661227084433748,0.015787188696372894,0.01591315030831204,0.015955137512291755
79,"Korea, South",3.8791535066383956e-05,3.8791535066383956e-05,7.758307013276791e-05,7.758307013276791e-05,0.00011637460519915187,0.00015516614026553582,0.00015516614026553582,0.00015516614026553582,0.00015516614026553582,0.0004267068857302235,0.0004654984207966075,0.0005818730259957594,0.0005818730259957594,0.0006206645610621433,0.0007370391662612951,0.0008922053065268309,0.000930996841593215,0.000930996841593215,0.0009697883766595989,0.0010473714467923668,0.0010861629818587507,0.0010861629818587507,0.0010861629818587507,0.0010861629818587507,0.0010861629818587507,0.0011249545169251347,0.0011637460519915187,0.0012025375870579026,0.0012025375870579026,0.004034319646903931,0.007913473153542327,0.016796734683744253,0.02335250410996314,0.03231334871029783,0.037899329759857124,0.048916125718710166,0.06850585092723406,0.0906558174501393,0.12219333545910946,0.14492517500801044,0.16816130451277445,0.2011729008542672,0.21804721860814422,0.2361628654841455,0.2557525906926694,0.2731311984024094,0.28372128747553227,0.2900830992264192,0.29144080295374264,0.30082835443980754,0.3052505894373753,0.3095176582946776,0.31366835254678066,0.3166165092118258,0.31948708280673827,0.3227455717523145,0.3263531845134882,0.33224949784357855,0.335624361394354,0.34132671704911244,0.3476109457298666,0.3476109457298666,0.3505591023949118,0.3544382559015502,0.35847257554845413,0.36200260523949507,0.3676661693591871,0.37173928054115746,0.3747650202763354,0.3796139621596334,0.3835319072013382,0.38698435382224633,0.39032042583795534,0.3939668301341954,0.39710894447457257,0.3989321466226926,0.40075534877081265,0.402811300129331,0.40432416999691995
80,Japan,1.5813219313696794e-05,1.5813219313696794e-05,1.5813219313696794e-05,1.5813219313696794e-05,3.162643862739359e-05,3.162643862739359e-05,5.534626759793878e-05,5.534626759793878e-05,8.697270622533236e-05,0.00011859914485272595,0.00015813219313696794,0.00015813219313696794,0.00015813219313696794,0.00017394541245066472,0.00017394541245066472,0.00017394541245066472,0.00019766524142120993,0.00019766524142120993,0.0002055718510780583,0.0002055718510780583,0.0002055718510780583,0.0002213850703917551,0.0002213850703917551,0.0002292916800486035,0.00033998421524448103,0.0004664899697540554,0.0005218362373519942,0.0005850891146067813,0.0006641552111752654,0.0007432213077437493,0.0008301940139690817,0.0009646063781355044,0.0011622716195567142,0.001257150935438895,0.0013441236416642274,0.001494349225144347,0.001692014466565557,0.0018027070017614345,0.0019054929273004636,0.0020240920721531896,0.0021664110459764605,0.00231663662945658,0.0026170877964168194,0.0028463794764654227,0.0033207760558763267,0.0036449470518071106,0.003969118047737895,0.0040402775346495305,0.004593740210628919,0.005052323570726125,0.005052323570726125,0.005542533369450726,0.00611180926474381,0.006633645502095805,0.006633645502095805,0.006942003278712892,0.0070289759849382245,0.007305707322927919,0.007614065099545006,0.007961955924446335,0.008705177232190085,0.008918655692924991,0.009432585320620137,0.010333938821500854,0.010966467594048726,0.011606902976253447,0.013385890149044335,0.014753733619679108,0.014753733619679108,0.015441608659824918,0.017220595832615808,0.01972699109383675,0.020691597471972252,0.024818847712847116,0.024818847712847116,0.028890751686124042,0.030883217319649835,0.03365843730920363,0.036900147268511464
81,Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003050370772567406,0.0003050370772567406,0.0003050370772567406,0.0003050370772567406,0.0003050370772567406,0.0003050370772567406,0.0003050370772567406,0.0015251853862837028,0.0018302224635404433,0.0018302224635404433,0.0018302224635404433,0.0030503707725674056,0.0030503707725674056,0.0030503707725674056,0.0030503707725674056,0.0030503707725674056,0.0033554078498241463,0.0033554078498241463,0.0036604449270808866,0.0036604449270808866,0.0036604449270808866,0.0036604449270808866,0.004270519081594368,0.004270519081594368,0.004270519081594368,0.004270519081594368,0.004270519081594368,0.004575556158851108,0.004575556158851108,0.004880593236107849,0.004880593236107849
82,Brunei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022858187802870986,0.0022858187802870986,0.025144006583158088,0.025144006583158088,0.08457529487062265,0.09143275121148395,0.11429093901435494,0.12343421413550333,0.12800585169607753,0.15543567705952271,0.1714364085215324,0.1782938648623937,0.1897229587638292,0.2011520526652647,0.208009509006126,0.23772515314985826,0.24915424705129377,0.2605833409527293,0.26286915973301633,0.27429825363445187,0.28801316631617446,0.2902989850964615,0.29487062265703573,0.29944226021760995,0.3040138977781841,0.3062997165584712,0.3085855353387583,0.3085855353387583,0.3085855353387583,0.3085855353387583,0.3085855353387583,0.3085855353387583
83,Cambodia,0.0,0.0,0.0,0.0,0.0,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,5.981229704939957e-05,0.00011962459409879915,0.00011962459409879915,0.00011962459409879915,0.0001794368911481987,0.0001794368911481987,0.00029906148524699785,0.000418686079345797,0.000418686079345797,0.000418686079345797,0.0019738058026301858,0.002093430396728985,0.0022130549908277843,0.003050427149519378,0.003170051743618177,0.005024232952149564,0.0052036698432977625,0.005442919031495361,0.005741980516742359,0.005741980516742359,0.005921417407890557,0.005921417407890557,0.006160666596088156,0.006399915784285754,0.006519540378384553,0.006519540378384553,0.006579352675433953,0.006818601863631551,0.006818601863631551,0.006818601863631551,0.006818601863631551,0.0068784141606809505,0.00699803875477975,0.007117663348878549
84,Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.311982782327903e-06,7.311982782327903e-06,7.311982782327903e-06,7.311982782327903e-06,1.4623965564655805e-05,1.4623965564655805e-05,2.193594834698371e-05,6.946383643211508e-05,9.871176756142669e-05,0.00012430370729957436,0.00012430370729957436,0.0002522634059903126,0.00035097517355173934,0.0004277509927661823,0.0004899028464159695,0.0006288305192801996,0.0008299100457942169,0.001137013322651989,0.0013490608233394982,0.0016451961260237782,0.001879179575058271,0.0021168190154839278,0.002508010094338471,0.002888233199019522,0.003264800312309409,0.0038241669951574932,0.004222670056794364,0.004697948937645678,0.005169571827105827,0.005586354845698518,0.006131097562981947,0.006544224590183473,0.0072607989028516074,0.0076483339903149865,0.008310068432115661,0.009107074555389403,0.010010104429006898,0.010807110552280641,0.012039179651102893
85,Laos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000274892929204075,0.0004123393938061125,0.000824678787612225,0.000824678787612225,0.0010995717168163,0.0010995717168163,0.0010995717168163,0.0012370181814183375,0.001374464646020375,0.001374464646020375,0.001374464646020375,0.001374464646020375,0.0015119111106224124,0.00164935757522445,0.001924250504428525,0.0020616969690305624,0.0021991434336326
86,Malaysia,0.0,0.0,0.0,9.268985972934561e-05,0.00012358647963912748,0.00012358647963912748,0.00012358647963912748,0.00021627633936847308,0.00024717295927825496,0.00024717295927825496,0.00024717295927825496,0.00024717295927825496,0.00024717295927825496,0.00030896619909781867,0.00037075943891738244,0.00037075943891738244,0.00037075943891738244,0.0004943459185565099,0.0004943459185565099,0.0005561391583760736,0.0005561391583760736,0.0005561391583760736,0.0005870357782858555,0.0005870357782858555,0.0006797256380152012,0.0006797256380152012,0.0006797256380152012,0.0006797256380152012,0.0006797256380152012,0.0006797256380152012,0.0006797256380152012,0.0006797256380152012,0.0006797256380152012,0.0006797256380152012,0.0006797256380152012,0.0006797256380152012,0.000710622257924983,0.000710622257924983,0.0007724154977445468,0.0008960019773836742,0.0008960019773836742,0.0011122783167521473,0.0015448309954890936,0.0015448309954890936,0.002564419452511895,0.002873385651609714,0.003058765371068405,0.0036149045294444787,0.003985663968361862,0.0046035963665574985,0.0046035963665574985,0.0060866341222270285,0.007353395538528085,0.01322375332138664,0.017487486868936537,0.0207934251992832,0.02440832972872768,0.027806957918803683,0.03182351850707533,0.03655070135327195,0.04035098560217512,0.04690106902304888,0.050176110733485754,0.055490329357968236,0.06275103503676698,0.06676759562503862,0.07168015819069394,0.07631465117716121,0.08113452388308719,0.08546005067045666,0.08984737069764567,0.09627386763888031,0.10297843415930297,0.10761292714577025,0.11314342210962121,0.11719087931780263,0.12244330470246555,0.12726317740839152,0.13063090897855775
87,Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12566210100666e-06,9.12566210100666e-06,9.12566210100666e-06,1.825132420201332e-05,1.825132420201332e-05,1.825132420201332e-05,1.825132420201332e-05,1.825132420201332e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,2.7376986303019983e-05,4.5628310505033304e-05,5.4753972606039966e-05,9.125662101006661e-05,0.00018251324202013322,0.0003011468493332198,0.0004471574429493264,0.0004745344292523464,0.0005840423744644263,0.0010129484932117393,0.0012775926941409326,0.0012958440183429459,0.0017064988128882457,0.0018433837444033455,0.0019802686759184457,0.002098902283231532,0.002801578265009045,0.0034677515983825313,0.004216055890665077,0.005037365479755677,0.005803921096240236,0.006451843105411709,0.007327906667108349,0.009810086758582161,0.012940188859227446,0.014108273608156299,0.019017879818497882,0.021089405115426393,0.02402786831195054,0.027541248220838102,0.02823479854051461,0.02962189917986762,0.03339992328968438,0.034348992148189074,0.03531631233089578,0.03719619872370315
88,Singapore,0.0,0.0001709302365332613,0.0005127907095997839,0.0005127907095997839,0.0006837209461330452,0.0008546511826663066,0.001196511655732829,0.001196511655732829,0.0017093023653326131,0.002222093074932397,0.002734883784532181,0.0030767442575987034,0.0030767442575987034,0.0041023256767982715,0.004786046622931316,0.004786046622931316,0.005127907095997839,0.005640697805597623,0.0068372094613304525,0.007691860643996759,0.008033721117063282,0.008546511826663066,0.009913953718929155,0.011452325847728508,0.012306977030394814,0.012819767739994598,0.01316162821306112,0.013845349159194166,0.01435813986879395,0.01435813986879395,0.014529070105327212,0.014529070105327212,0.015212791051460256,0.015212791051460256,0.015554651524526779,0.0158965119975933,0.0158965119975933,0.0158965119975933,0.017434884126392654,0.0181186050725257,0.018460465545592223,0.018802326018658746,0.018802326018658746,0.019998837674391572,0.02222093074932397,0.023588372641590062,0.025639535479989196,0.025639535479989196,0.02734883784532181,0.030425582102920512,0.030425582102920512,0.03418604730665226,0.0362372101450514,0.03863023345651705,0.0415360474775825,0.04546744291784751,0.05350116403491079,0.05897093160397515,0.06580814106530561,0.07384186218236889,0.0777732576226339,0.08700349039543001,0.09537907198555981,0.10785697925248788,0.11674535155221748,0.1251209331423473,0.13708604969967558,0.14426511963407254,0.1502476779127367,0.15828139902979999,0.1709302365332613,0.1793058181233911,0.1904162834980531,0.2032360512380477,0.22374767962203906,0.2350290752332343,0.25314768030576,0.2774197738934831,0.3264767517785291
89,Thailand,2.86533033390554e-05,4.29799550085831e-05,7.16332583476385e-05,0.0001002865616866939,0.0001146132133562216,0.0001146132133562216,0.0002005731233733878,0.0002005731233733878,0.0002005731233733878,0.0002722063817210263,0.0002722063817210263,0.0002722063817210263,0.0002722063817210263,0.0003581662917381925,0.0003581662917381925,0.0003581662917381925,0.0003581662917381925,0.0004584528534248864,0.0004584528534248864,0.0004584528534248864,0.0004727795050944141,0.0004727795050944141,0.0004727795050944141,0.0004727795050944141,0.0004727795050944141,0.0004871061567639418,0.0005014328084334695,0.0005014328084334695,0.0005014328084334695,0.0005014328084334695,0.0005014328084334695,0.0005014328084334695,0.0005014328084334695,0.0005014328084334695,0.0005300861117725249,0.000573066066781108,0.000573066066781108,0.0005873927184506357,0.0006017193701201634,0.0006017193701201634,0.0006160460217896911,0.0006160460217896911,0.0006160460217896911,0.0006733526284678019,0.0006876792801373296,0.000716332583476385,0.000716332583476385,0.000716332583476385,0.000759312538484968,0.0008452724485021343,0.001002865616866939,0.0010744988752145776,0.0011747854369012715,0.0016332382903261578,0.002106017795420572,0.0025358173455064027,0.003037250153939872,0.0038968492541115343,0.004613181837587919,0.005888253836175885,0.008581664350047093,0.010329515853729472,0.011848140930699408,0.013381092659338872,0.014971350994656447,0.016275076296583466,0.017836681328561987,0.019885392517304448,0.021833817144360213,0.023653301906390232,0.025372500106733555,0.026862471880364436,0.028338117002325792,0.029613189000913757,0.03107450747120558,0.031805166706351494,0.03234957946979355,0.033939837805111124,0.03471347699526562
90,Timor-Leste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066,0.0007584721337338066
91,Vietnam,0.0,2.054683764649125e-05,2.054683764649125e-05,2.054683764649125e-05,2.054683764649125e-05,2.054683764649125e-05,2.054683764649125e-05,2.054683764649125e-05,2.054683764649125e-05,2.054683764649125e-05,6.164051293947375e-05,6.164051293947375e-05,8.2187350585965e-05,8.2187350585965e-05,8.2187350585965e-05,0.00010273418823245623,0.00010273418823245623,0.0001335544447021931,0.0001335544447021931,0.00014382786352543873,0.00015410128234868436,0.00015410128234868436,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00016437470117193,0.00018492153881842122,0.0003082025646973687,0.0003082025646973687,0.0003184759835206143,0.0003903899152833337,0.0004006633341065793,0.0004828506846925443,0.0005444911976320181,0.0005753114541017549,0.000626678548217983,0.0006780456423342112,0.0007705064117434218,0.000873240599975878,0.0009348811129153517,0.0009657013693850886,0.0011608963270267555,0.0012636305152592118,0.0013766381223149135,0.0014485520540776329,0.0015718330799565803,0.0016745672681890366,0.0017875748752447386,0.0019314027387701772,0.0020855040211188616,0.0021779647905280724,0.0022396053034675458,0.0023937065858162304,0.002434800261109213,0.0024656205175789497,0.002475893936402195,0.0025169876116951776,0.00255808128698816,0.0025786281246346515,0.002619721799927634
