,Country/Region,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20
100,Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17539967007322058,0.17539967007322058,0.17539967007322058,0.5261990102196618,0.613898845256272,0.7015986802928823,0.7015986802928823,0.7015986802928823,0.7015986802928823,1.3154975255491543,1.3154975255491543,1.3154975255491543,1.4031973605857646,1.4031973605857646,1.5785970306589852,1.753996700732206,1.8416965357688162,2.104796040878647,2.1924958759152573,2.367895545988478,2.6309950510983087,2.718694886134919,2.8940945562081395,2.8940945562081395,3.507993401464412,3.507993401464412
101,Jamaica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33770549379297304,0.6754109875859461,2.7016439503437844,2.7016439503437844,3.3770549379297305,3.3770549379297305,4.052465925515676,4.39017141930865,5.065582406894595,5.403287900687569,5.403287900687569,6.416404382066488,6.416404382066488,7.0918153696524335,8.7803428386173,8.7803428386173,8.7803428386173,10.13116481378919,10.806575801375137,12.157397776547029,12.157397776547029,14.859041726890814,15.872158208269733,15.872158208269733,17.898391171027573,19.586918639992437,19.586918639992437,21.2754461089573,21.2754461089573,21.2754461089573,21.2754461089573,21.95085709654325,23.30167907171514,24.652501046887032,24.652501046887032
102,Saint Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.60105282947923,37.60105282947923,37.60105282947923,37.60105282947923,37.60105282947923,131.60368490317728,150.40421131791692,150.40421131791692,169.20473773265653,169.20473773265653,169.20473773265653,188.00526414739613,188.00526414739613,206.80579056213574,206.80579056213574,206.80579056213574,225.60631697687535,225.60631697687535,225.60631697687535,225.60631697687535,263.20736980635456
103,Saint Lucia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.445733267984534,10.891466535969068,10.891466535969068,10.891466535969068,10.891466535969068,10.891466535969068,10.891466535969068,10.891466535969068,10.891466535969068,16.337199803953602,16.337199803953602,16.337199803953602,16.337199803953602,16.337199803953602,16.337199803953602,49.01159941186081,49.01159941186081,70.79453248379895,70.79453248379895,70.79453248379895,70.79453248379895,76.24026575178348,76.24026575178348,76.24026575178348,76.24026575178348,76.24026575178348,76.24026575178348,81.68599901976802,81.68599901976802,81.68599901976802,81.68599901976802,81.68599901976802
104,Saint Vincent and the Grenadines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,9.013068949977468,18.026137899954936,27.039206849932402,63.09148264984227,63.09148264984227,63.09148264984227,72.10455159981974,72.10455159981974,108.15682739972961,108.15682739972961,108.15682739972961,108.15682739972961,108.15682739972961,108.15682739972961
105,Trinidad and Tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4290920263810387,1.4290920263810387,2.8581840527620774,3.572730065952597,5.001822092333636,6.430914118714675,6.430914118714675,35.01275464633545,35.72730065952597,36.44184667271649,40.729122751859606,42.87276079143116,46.44549085738376,47.16003687057428,52.876404976098435,55.73458902886051,58.59277308162259,62.16550314757519,64.30914118714675,67.16732523990882,70.0255092926709,73.5982393586235,74.31278537181402,75.02733138500453,76.45642341138557,76.45642341138557,77.88551543776661,77.88551543776661,80.02915347733817,80.7436994905287,80.7436994905287,80.7436994905287
106,Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.514964036014285,2.514964036014285,5.02992807202857,5.02992807202857,5.02992807202857,5.02992807202857,5.02992807202857,7.544892108042855,7.544892108042855,7.544892108042855,7.544892108042855,10.05985614405714,10.05985614405714,12.574820180071425,17.604748252099995,17.604748252099995,20.11971228811428,22.634676324128566,25.14964036014285,32.694532468185706,35.20949650419999,45.26935264825713,45.26935264825713
107,Costa Rica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19630514456892373,0.19630514456892373,0.9815257228446187,1.7667463011203135,1.7667463011203135,2.5519668793960086,4.318713180516322,4.515018325085245,5.103933758792017,5.300238903360941,6.87068005991233,8.048510927325873,9.815257228446187,13.545054975255738,17.47115786663421,22.967701914564078,26.30488937223578,31.01621284188995,34.7460105886995,39.45733405835367,45.34648839542138,51.62825302162694,57.910017647832504,61.63981539464205,64.78069770774484,68.11788516541654,73.6144292133464,77.7368372492938,81.66294014067228,85.39273788748183,89.12253563429137,91.67450251368739,94.81538482679017,98.54518257359972,105.80847292264988,109.53827066945944,113.26806841626899,116.80156101850962,120.13874847618132,121.31657934359487
108,El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1541734759951898,0.1541734759951898,0.46252042798556936,0.46252042798556936,0.46252042798556936,0.770867379975949,1.3875612839567082,2.0042551879374675,2.0042551879374675,2.929296043908606,3.700163423884555,4.625204279855693,4.9335512318460735,4.9335512318460735,6.321112515802781,7.091979895778731,8.633714655730628,9.558755511701767,10.637969843668095,12.025531127624804,14.338133267552651,15.879868027504548,18.038296691437207,18.192470167432397,19.271684499398724,21.121766211341,22.971847923283278
109,Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05581737003064932,0.05581737003064932,0.11163474006129864,0.33490422018389593,0.33490422018389593,0.5023563302758439,0.6698084403677919,0.9488952905210384,1.060530030582337,1.1163474006129863,1.1721647706436358,1.3396168807355837,1.395434250766233,1.562886360858181,1.8977905810420768,1.8977905810420768,2.0094253211033757,2.121060061164674,2.1768774311953236,2.623416391440518,2.790868501532466,3.4048595718696086,3.4048595718696086,3.9072159021454524,4.297937492359997,4.856111192666491,5.302650152911685,7.032988623861814,7.646979694198957,8.651692354750644,8.707509724781294,9.321500795118435
110,Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20192617377160735,0.20192617377160735,0.20192617377160735,0.20192617377160735,0.302889260657411,0.605778521314822,0.8077046950864294,0.9086677819722331,1.211557042629644,2.423114085259288,2.423114085259288,2.6250402590308957,3.0288926065741104,3.0288926065741104,3.6346711278889323,5.250080518061791,6.86548990823465,9.591493254151349,11.105939557438404,14.033869077126711,14.235795250898319,17.365650944358233,22.110916027991006,22.413805288648415,26.65425493785217,27.058107285395383,30.086999891969494,30.79374150017012,31.500483108370748,34.63033880183066,38.567899190377005,39.57753005923504,39.67849314612084,40.08234549366406,41.0919763625221
111,Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00775598131584101,0.03102392526336404,0.03877990657920505,0.03877990657920505,0.03877990657920505,0.03877990657920505,0.03877990657920505,0.04653588789504606,0.04653588789504606,0.05429186921088707,0.05429186921088707,0.05429186921088707,0.06204785052672808,0.09307177579009213,0.09307177579009213,0.20165551421186625,0.3179952339494814,0.41106700973957355,0.6359904678989629,0.7213062623732139,0.9152057952692392,1.2719809357979257,1.574464207115725,1.9467513102760936,2.450890095805759,2.846445142913651,3.141172432915609,3.6840911250244797,4.5372490697669905,5.561038603458004,6.577072155833177,7.701689446630123,8.485043559530066,9.423517298746827,10.687742253228912,11.711531786919926,13.092096461139626,14.65880468693951,16.621067959847284,18.916838429336224,21.60040796461721,24.671776565690255,26.688331707808917,29.813992178092843,32.72248517153322,36.150628913134945,38.888490317626825
112,Nicaragua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15095364968186517,0.15095364968186517,0.30190729936373034,0.30190729936373034,0.30190729936373034,0.30190729936373034,0.30190729936373034,0.30190729936373034,0.30190729936373034,0.6038145987274607,0.6038145987274607,0.6038145987274607,0.7547682484093259,0.7547682484093259,0.7547682484093259,0.7547682484093259,0.7547682484093259,0.9057218980911911,0.9057218980911911,0.9057218980911911,0.9057218980911911,1.0566755477730563,1.0566755477730563,1.2076291974549214,1.3585828471367867,1.3585828471367867,1.3585828471367867
113,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23176206379482567,1.8540965103586053,2.5493827017430823,6.257575722460293,8.343434296613724,9.965768743177502,12.74691350871541,15.99158240184297,19.931537486355005,25.262064953635996,31.751402739891116,46.35241275896513,72.54152596778043,79.95791200921485,79.95791200921485,102.67059426110777,129.32323159751272,156.2076309977125,182.16498214273295,208.8176194791379,229.21268109308258,273.7109973416891,273.7109973416891,305.2306380177854,341.8490440973678,387.7379327287433,417.403476894481,460.7429828241134,486.70033396913385,521.2328814745629,585.8944972733193,637.8091995633602,689.2603777258115,749.5185143124662,787.9910169024072,804.6778854956347
114,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02212595954755068,0.02212595954755068,0.02212595954755068,0.04425191909510136,0.17700767638040543,0.2655115145706081,0.2655115145706081,0.37614131230836156,0.4203932314034629,0.4203932314034629,0.685904745974071,0.7522826246167231,0.9956681796397806,1.239053734662838,1.5045652492334463,1.7479508042565037,2.1462180761124157,2.832122822086487,3.4959016085130075,5.885505239648481,6.659913823812754,8.562746344902113,8.562746344902113,11.10723169287044,13.03219017350735,15.266912087809969,16.483839862925254,18.143286828991556,23.320761363118415,23.320761363118415,25.06871216737492,27.989338827651608,32.10476730349603,32.10476730349603,34.383741136893754,36.02106214341251,37.94602062404942,39.716097387853466,43.69877010641259,43.69877010641259,47.393805350853555,48.8541186809919,50.3808098897729
115,Bolivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17133512035863865,0.17133512035863865,0.257002680537958,0.8566756017931934,0.8566756017931934,0.9423431619725127,0.9423431619725127,1.028010722151832,1.028010722151832,1.28501340268979,1.6276836434070674,2.056021444303664,2.313024124841622,2.4843592452002605,2.7413619257382185,3.6837050877107314,5.225721170938479,6.339399453269631,6.939072374524866,8.309753337393975,9.166428939187169,9.851769420621723,10.537109902056278,11.308117943670151,11.907790864925387,13.449806948153135,15.677163512815438,16.61950667478795,17.99018763765706,22.616235887340302,22.95890612805758,23.558579049312815,25.7002680537958,28.27029485917538,30.326316303479043
116,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004704567066685027,0.004704567066685027,0.004704567066685027,0.009409134133370054,0.009409134133370054,0.009409134133370054,0.009409134133370054,0.01881826826674011,0.01881826826674011,0.06115937186690535,0.06115937186690535,0.09409134133370053,0.11761417666712567,0.14584157906723583,0.17877354853403102,0.2446374874676214,0.7103896270694391,0.7103896270694391,0.7621398648029744,0.9409134133370054,1.5101660284058938,1.75009894880683,2.9215361484114015,3.7307216838812263,4.803362975085412,7.273260685095051,9.051587036301992,10.571162198841256,12.01546428831356,14.043132694054805,16.075505666862735,18.366629828338347,20.022637435811475,21.542212598350737,26.8960099202383,32.16042046785884,37.843537484414355,42.6045593558996,48.73931481085688,52.36183145220435,57.21224009795661,66.02389421385767,76.07284946829688,85.11502737046551,92.38828805556057,97.51156159118055,104.40375234387412,110.22800637243019,118.84677323859715
117,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05231162453226869,0.05231162453226869,0.20924649812907475,0.20924649812907475,0.20924649812907475,0.4184929962581495,0.4184929962581495,0.680051118919493,1.2031673642421798,1.2031673642421798,2.2493998548875536,3.19100909646839,3.871060215387883,8.108301802501646,10.514636530986007,12.450166638679947,12.450166638679947,22.70324504700461,28.091342373828287,33.060946704393814,39.024471901072445,48.231317818751734,59.739875215850844,68.3189816391429,84.22171549695258,99.86289123210094,111.89456487452273,128.11116847952601,143.22922796935168,158.55653395730639,178.0687699078426,195.4885408770881,217.66866967877002,233.8852732837733,251.88047212287373,267.6262711070866,290.12026965596215,312.4050217067086,340.07787108427874,362.3626231350252,377.3237477512541,393.64497460532186,414.15113142197123
118,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01965297561773233,0.01965297561773233,0.01965297561773233,0.01965297561773233,0.058958926853196994,0.17687678055959097,0.17687678055959097,0.2554886830305203,0.4323654635901113,0.6682011710028992,1.0612606833575458,1.2774434151526015,1.8277267324491067,2.0046035130086977,2.5155808790697383,3.8519832210755367,4.539837367696168,5.443874246111855,7.428824783502821,9.236898540334195,9.649611028306575,10.592953857957726,11.949009175581256,13.796388883648095,15.6830745429504,17.80559590966549,20.93041903288493,22.817104692187236,24.900320107666865,27.632083718531657,29.18466879233251,31.032048500399352,34.98229659956355,40.36721191882221,43.68856479821897,48.60180870265205,53.239910948436886,54.55666031482495,56.05028646177261,58.546214365224614
119,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400770614621273,0.3400770614621273,0.3967565717058152,0.5667951024368788,0.7368336331679425,0.7368336331679425,0.7368336331679425,0.7935131434116304,0.8501926536553183,0.8501926536553183,0.963551674142694,0.963551674142694,0.963551674142694,1.5870262868232607,1.5870262868232607,2.0971418790164518,3.2874115941338973,6.291425637049355,11.279222538493888,20.801380259433454,28.67983218330607,44.72013358226974,55.602599549057814,61.32723008367029,66.48506551584589,79.5213528718941,90.40381883868217,103.32674717424301,109.05137770885548,111.20519909811563,126.96210294586085,155.7552941496543,179.27729090078478,190.89659050074079,196.3945029943785,206.65349434848602,212.3781248830985,212.3781248830985,252.22382058441107,281.4137683599103,405.8819728550489,411.32320583844296,423.1692234793737,426.74003262472604,430.934316382759
120,Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271358828315704,1.271358828315704,1.271358828315704,5.085435313262816,5.085435313262816,8.899511798209927,8.899511798209927,8.899511798209927,8.899511798209927,8.899511798209927,24.155817737998376,25.427176566314078,6.356794141578519,6.356794141578519,6.356794141578519,6.356794141578519,10.170870626525632,10.170870626525632,10.170870626525632,15.256305939788447,24.155817737998376,24.155817737998376,29.24125305126119,29.24125305126119,30.512611879576895,39.41212367778682,41.95484133441823,47.04027664768105,47.04027664768105,47.04027664768105,57.211147274206674,57.211147274206674,57.211147274206674,59.753864930838084
121,Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14020270507099164,0.14020270507099164,0.14020270507099164,0.7010135253549582,0.7010135253549582,0.8412162304259498,0.8412162304259498,0.8412162304259498,1.1216216405679331,1.2618243456389249,1.5422297557809082,1.5422297557809082,1.8226351659228914,2.5236486912778497,3.0844595115618163,3.0844595115618163,3.7854730369167746,5.187500087626691,5.748310907910658,7.290540663691566,7.851351483975532,8.271959599188508,8.972973124543465,9.113175829614457,9.673986649898424,10.795608290466356,12.89864886653123,13.459459686815197,14.581081327383131,15.842905673022056,16.12331108316404,16.684121903448005,17.385135428802965,18.086148954157924,18.64695977444189,18.78716247951288,20.609797645435773,22.292230106287672
122,Peru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030328901775302265,0.030328901775302265,0.1819734106518136,0.21230231242711586,0.3336179195283249,0.3336179195283249,0.454933526629534,0.8492092497084635,1.152498267461486,1.3041427763379976,2.608285552675995,3.548481507710365,4.397690757418829,7.09696301542073,7.09696301542073,9.644590764546122,11.009391344434723,11.979916201244395,12.616823138525742,14.557872852145088,17.590763029675315,19.25885262731694,20.35069309122782,25.84022431255753,28.812456686537153,32.30028039069691,40.1251370487249,42.885067110277404,48.37459833160712,52.95426249967776,69.18022494946447,77.6723174465491,89.5915758442429,131.68809150836245,159.4087077309887,178.84953376895746,207.69231935726992,228.04301244849773,296.7379749695574,312.4786749909393
123,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7046519952951604,1.7046519952951604,1.7046519952951604,1.7046519952951604,1.7046519952951604,1.7046519952951604,6.818607981180642,6.818607981180642,8.523259976475803,8.523259976475803,11.932563967066123,13.637215962361283,13.637215962361283,13.637215962361283,13.637215962361283,13.637215962361283,13.637215962361283,15.341867957656445,17.046519952951606,17.046519952951606,17.046519952951606,17.046519952951606,17.046519952951606,17.046519952951606,17.046519952951606,17.046519952951606,17.046519952951606,17.046519952951606,17.046519952951606,17.046519952951606,17.046519952951606,17.046519952951606
124,Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1514999726518755,1.1514999726518755,2.302999945303751,8.348374801726099,14.393749658148446,22.742124459874542,27.060249357319076,31.66624924792658,45.484248919749085,46.63574889240096,46.63574889240096,54.408373707801125,62.468873516364255,68.5142483727866,78.87774812665349,87.51399792154255,89.24124788052036,97.3017476890835,97.3017476890835,100.75624760703911,106.22587247713552,115.14999726518757,115.14999726518757,116.87724722416537,122.05899710109883,122.05899710109883,131.27099688231382,136.1648717660843,142.21024662250665,138.17999671822508,138.17999671822508,139.04362169771397
125,Venezuela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07033352862609782,0.3516676431304891,0.5978349933218314,1.160503222330614,1.2660035152697608,1.4770041011480544,1.4770041011480544,2.461673501913424,2.461673501913424,2.7078408521047663,2.9540082022961087,3.2001755524874507,3.7628437814962337,3.7628437814962337,4.184844953252821,4.184844953252821,4.747513182261603,4.747513182261603,5.028847296765994,5.134347589705141,5.380514939896483,5.450848468522581,5.591515525774777,5.802516111653071,5.802516111653071,5.872849640279168,6.013516697531363,6.013516697531363,6.15418375478356,6.365184340661853,6.646518455166244,6.646518455166244
126,New Zealand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20737293741692123,0.20737293741692123,0.20737293741692123,0.20737293741692123,0.20737293741692123,0.6221188122507637,0.6221188122507637,0.8294917496676849,1.036864687084606,1.036864687084606,1.036864687084606,1.036864687084606,1.036864687084606,1.036864687084606,1.036864687084606,1.2442376245015274,1.6589834993353698,1.6589834993353698,2.488475249003055,4.147458748338424,5.806442247673795,8.087544559259928,10.783392745679905,21.152039616525965,21.152039616525965,32.14280529962279,42.51145217046885,58.68654128898871,76.31324096942701,93.52519477503148,106.58968983229751,122.14266013856661,134.17029050874805,146.82003969118023,165.27623112128623,179.99970967788764,197.00429054607517,215.46048197618117,229.3544687831149,240.55260740362863,250.9212542744747,256.9350694595654,266.05947870590995,272.0732938910007,275.80600676450524,279.74609257542676,283.27143251151443
